hr,weather,temperature,relative-humidity,windspeed,year,month,dayofweek,log_total_users
14,cloudy,112.4,52.0,17.0,2011,August,Friday,7.898782356970309
5,clear,93.8,83.0,6.0,2012,August,Tuesday,6.042632833682381
22,clear,85.3,59.0,15.0,2011,October,Friday,7.4645098346365275
1,clear,100.5,73.0,15.0,2011,June,Monday,5.111987788356544
22,clear,105.6,70.0,6.0,2011,August,Monday,7.411556287811163
7,light snow/rain,102.2,83.0,15.0,2012,July,Monday,7.990238185720363
15,clear,88.7,31.0,17.0,2011,November,Thursday,7.294377299288821
15,clear,117.5,47.0,6.0,2012,July,Thursday,8.131236549696116
2,cloudy,66.7,93.0,7.0,2012,February,Sunday,6.684611727667927
5,cloudy,107.3,51.0,0.0,2012,July,Monday,6.220590170099739
20,clear,105.6,65.0,15.0,2011,May,Saturday,7.671826797878781
11,cloudy,76.9,81.0,7.0,2012,February,Friday,7.582738488914411
14,cloudy,98.9,50.0,20.0,2012,October,Thursday,8.051340933292979
15,clear,105.6,39.0,26.0,2012,April,Sunday,8.76748487464946
22,clear,107.3,74.0,7.0,2012,July,Sunday,7.303843225277705
7,clear,73.5,56.99999999999999,7.0,2011,February,Thursday,7.377133712833954
10,cloudy,65.0,60.0,7.0,2011,January,Tuesday,6.525029657843462
19,clear,75.2,29.0,24.0,2011,February,Saturday,6.594413459749778
22,clear,103.9,51.0,0.0,2011,August,Friday,7.847762537473608
20,clear,90.4,68.0,15.0,2011,October,Tuesday,8.085178748074537
23,light snow/rain,66.7,93.0,19.0,2011,March,Wednesday,5.0238805208462765
16,clear,78.5,37.0,17.0,2011,December,Tuesday,7.8674885686991285
2,light snow/rain,68.4,81.0,13.0,2012,February,Saturday,5.7745515455444085
10,clear,98.9,38.0,0.0,2012,September,Tuesday,7.706612913964197
11,clear,75.2,61.0,6.0,2012,December,Saturday,8.457230850243555
19,clear,71.8,52.0,15.0,2012,February,Sunday,6.756932389247553
0,clear,65.0,47.0,19.0,2012,December,Sunday,5.823045895483019
10,clear,105.6,39.0,15.0,2011,August,Tuesday,7.385851078125209
10,cloudy,97.2,88.0,0.0,2011,September,Wednesday,7.347299700743164
13,cloudy,58.2,43.0,15.0,2011,January,Monday,6.610696044717759
11,cloudy,97.2,78.0,0.0,2012,May,Tuesday,7.704361167910313
12,clear,65.0,25.0,9.0,2011,March,Thursday,6.795705775173514
19,clear,81.9,26.0,0.0,2012,February,Tuesday,8.265392930852224
12,cloudy,70.1,45.0,19.0,2011,December,Saturday,8.006700845440367
17,clear,65.0,51.0,11.0,2011,January,Thursday,7.68937110752969
1,clear,97.2,56.00000000000001,15.0,2012,June,Thursday,5.537334267018537
17,clear,107.3,42.0,13.0,2012,September,Thursday,9.297251743965479
21,clear,83.6,33.0,20.0,2012,February,Saturday,7.197435354096591
8,clear,90.4,63.0,9.0,2011,May,Sunday,6.856461984594587
9,clear,88.7,55.00000000000001,13.0,2011,April,Friday,7.704811922932594
21,clear,63.3,47.0,17.0,2011,February,Tuesday,6.9584483932976555
17,cloudy,73.5,53.0,15.0,2012,December,Wednesday,8.877242435993919
17,clear,105.6,79.0,0.0,2011,July,Wednesday,8.685584842676693
19,clear,73.5,42.0,30.0,2011,January,Sunday,5.953243334287785
12,cloudy,90.4,45.0,0.0,2011,September,Friday,8.016317898503415
21,clear,95.5,56.00000000000001,7.0,2012,March,Tuesday,7.973844375944687
0,cloudy,107.3,79.0,0.0,2012,August,Monday,5.916202062607435
8,cloudy,90.4,83.0,11.0,2012,October,Thursday,9.203718495667296
1,clear,105.6,45.0,9.0,2011,August,Thursday,5.6240175061873385
10,clear,81.9,71.0,6.0,2011,October,Sunday,8.051022208190679
21,clear,110.7,33.0,9.0,2012,June,Saturday,8.18646442942209
20,clear,100.5,89.0,9.0,2011,September,Monday,8.044947049617722
17,clear,80.2,71.0,17.0,2011,May,Wednesday,8.556606193773073
11,cloudy,80.2,71.0,13.0,2012,April,Sunday,8.474285690404962
9,cloudy,90.4,83.0,9.0,2012,March,Saturday,7.886081401775745
10,clear,109.0,62.0,17.0,2012,August,Tuesday,7.789868559054706
6,cloudy,87.0,94.0,15.0,2012,March,Wednesday,7.5352967024440884
13,cloudy,90.4,29.0,28.0,2011,November,Sunday,8.235095497258357
22,cloudy,100.5,50.0,19.0,2011,April,Monday,6.934397209928558
1,clear,107.3,74.0,13.0,2011,August,Monday,5.25227342804663
18,clear,100.5,36.0,11.0,2012,September,Tuesday,9.281823473598047
6,clear,81.9,50.0,17.0,2012,May,Friday,7.447751280047908
23,clear,80.2,35.0,24.0,2011,February,Sunday,5.918893854273146
0,clear,75.2,36.0,28.0,2012,April,Wednesday,5.820082930352362
20,clear,102.2,47.0,9.0,2012,March,Friday,8.533263371593732
19,light snow/rain,81.9,88.0,17.0,2011,January,Saturday,6.093569770045136
19,clear,107.3,34.0,11.0,2012,May,Thursday,8.861917004235215
12,clear,87.0,29.0,26.0,2012,April,Tuesday,7.898411092811599
8,clear,63.3,69.0,6.0,2012,December,Friday,9.011035410141815
3,cloudy,70.1,52.0,22.0,2012,November,Wednesday,4.844187086458591
14,light snow/rain,75.2,87.0,15.0,2011,April,Friday,5.214935757608986
3,clear,76.9,32.0,17.0,2012,April,Saturday,5.765191102784844
15,cloudy,103.9,54.0,19.0,2012,September,Friday,8.4071550862073
19,clear,98.9,38.0,28.0,2012,June,Monday,8.966483779064431
8,clear,78.5,46.0,26.0,2012,October,Thursday,9.232395362757014
7,clear,75.2,87.0,6.0,2011,October,Sunday,5.537334267018537
6,clear,83.6,62.0,17.0,2012,September,Sunday,5.1647859739235145
6,clear,105.6,79.0,19.0,2012,September,Wednesday,7.895063498091573
11,cloudy,92.1,49.0,22.0,2011,May,Friday,7.545918151209323
14,clear,109.0,40.0,9.0,2011,August,Wednesday,7.724004656676065
14,clear,85.3,33.0,22.0,2012,April,Friday,8.113426639943654
11,cloudy,92.1,83.0,7.0,2012,October,Thursday,7.918264686095274
17,clear,112.4,49.0,20.0,2011,August,Friday,8.802071336535285
9,clear,75.2,53.0,7.0,2012,November,Friday,8.39840965542627
3,clear,102.2,65.0,15.0,2012,July,Wednesday,5.0106352940962555
4,clear,102.2,83.0,6.0,2012,July,Tuesday,4.418840607796598
1,clear,98.9,61.0,24.0,2012,April,Monday,5.786897381366708
23,clear,58.2,43.0,15.0,2012,February,Sunday,5.720311776607412
15,cloudy,68.4,56.00000000000001,30.0,2012,December,Thursday,7.222566018822171
11,cloudy,88.7,63.0,7.0,2011,November,Sunday,8.093156697722637
2,clear,68.4,48.0,9.0,2012,January,Friday,4.962844630259907
14,clear,115.8,43.0,20.0,2011,August,Monday,7.4413203897176174
0,clear,78.5,82.0,13.0,2012,March,Saturday,7.025538314638521
4,cloudy,103.9,83.0,13.0,2012,August,Tuesday,4.143134726391533
19,clear,107.3,62.0,13.0,2011,June,Monday,8.47886807709457
5,clear,75.2,76.0,15.0,2012,October,Monday,5.459585514144159
6,clear,97.2,78.0,11.0,2011,July,Saturday,5.940171252720432
6,clear,105.6,57.99999999999999,7.0,2012,July,Monday,7.4673710669175595
18,clear,105.6,57.99999999999999,7.0,2011,June,Sunday,8.28828304520769
6,cloudy,58.2,50.0,19.0,2012,January,Sunday,4.564348191467836
5,clear,81.9,77.0,15.0,2012,March,Thursday,5.910796644040527
18,cloudy,100.5,83.0,7.0,2011,September,Thursday,8.833171133022866
5,cloudy,83.6,77.0,9.0,2011,May,Monday,5.438079308923196
2,cloudy,70.1,75.0,11.0,2012,January,Thursday,4.454347296253507
6,clear,102.2,83.0,6.0,2011,August,Monday,7.156176637480615
7,clear,65.0,64.0,0.0,2012,February,Tuesday,8.185350223178686
21,light snow/rain,100.5,89.0,7.0,2012,July,Tuesday,7.026426808699636
21,clear,105.6,74.0,13.0,2011,June,Thursday,7.925157512224703
19,cloudy,81.9,44.0,13.0,2011,April,Sunday,7.358193752733032
18,clear,76.9,66.0,15.0,2012,November,Sunday,8.123261319121745
12,clear,114.1,55.00000000000001,15.0,2011,June,Saturday,8.252446090246952
1,clear,100.5,73.0,9.0,2011,May,Thursday,5.241747015059643
2,clear,103.9,74.0,6.0,2011,June,Sunday,6.755768921984255
8,clear,103.9,47.0,15.0,2011,June,Thursday,8.846496938558838
19,light snow/rain,107.3,84.0,17.0,2011,August,Saturday,7.5406215286571525
21,clear,93.8,73.0,0.0,2012,March,Tuesday,8.12296471523406
18,light snow/rain,78.5,82.0,17.0,2011,March,Wednesday,7.9966538754626075
12,clear,88.7,48.0,6.0,2011,November,Tuesday,7.67275789664251
9,clear,85.3,82.0,7.0,2012,December,Tuesday,8.355379895253634
21,clear,115.8,43.0,7.0,2011,July,Tuesday,8.028455164114252
10,clear,93.8,52.0,20.0,2012,October,Wednesday,7.8868329989550565
3,clear,80.2,82.0,7.0,2011,May,Sunday,5.521460917862246
15,clear,98.9,17.0,24.0,2012,April,Sunday,8.466320861042481
10,cloudy,75.2,93.0,13.0,2011,March,Saturday,7.037027614686276
2,clear,90.4,72.0,0.0,2012,September,Friday,4.955827057601261
19,light snow/rain,90.4,83.0,6.0,2012,October,Monday,8.019941687677365
18,clear,100.5,41.0,15.0,2011,September,Thursday,8.865593998902725
21,light snow/rain,75.2,76.0,11.0,2012,December,Thursday,5.7899601708972535
18,light snow/rain,93.8,100.0,11.0,2011,October,Wednesday,7.479299637782834
5,clear,87.0,77.0,0.0,2012,June,Wednesday,6.20455776256869
18,clear,110.7,31.0,9.0,2011,June,Monday,8.837536046107568
16,clear,122.5,39.0,20.0,2012,August,Saturday,8.449556542700426
11,cloudy,83.6,77.0,0.0,2012,March,Friday,7.8050670442584895
7,clear,63.3,80.0,9.0,2012,January,Wednesday,8.092239406724211
17,clear,83.6,62.0,13.0,2011,November,Wednesday,8.854379458771108
16,clear,103.9,61.0,9.0,2011,May,Sunday,8.045588280803528
21,clear,78.5,87.0,7.0,2012,October,Sunday,7.19668657083435
8,clear,93.8,60.0,19.0,2012,September,Monday,9.136263168579868
20,clear,66.7,41.0,11.0,2012,January,Friday,7.459338895220296
6,cloudy,76.9,66.0,17.0,2012,November,Monday,7.428927194802272
5,light snow/rain,76.9,87.0,22.0,2011,May,Wednesday,4.700480365792417
1,cloudy,90.4,88.0,6.0,2012,October,Friday,6.095824562432225
13,clear,90.4,39.0,13.0,2012,February,Thursday,7.884199933676039
0,clear,105.6,74.0,15.0,2012,August,Tuesday,6.561030665896573
7,cloudy,68.4,81.0,9.0,2012,February,Wednesday,8.07837810362652
7,cloudy,83.6,77.0,7.0,2012,October,Tuesday,8.829958044235482
8,clear,63.3,40.0,20.0,2011,January,Wednesday,7.832014180505469
8,clear,103.9,69.0,15.0,2012,June,Saturday,7.583247524303362
7,cloudy,92.1,88.0,15.0,2011,May,Tuesday,8.11552088154677
5,cloudy,102.2,74.0,11.0,2011,September,Monday,4.1588830833596715
17,clear,58.2,28.000000000000004,24.0,2011,January,Friday,7.615298339825815
9,cloudy,90.4,77.0,6.0,2011,October,Tuesday,7.9294865233142895
19,clear,105.6,45.0,15.0,2011,July,Friday,8.397508348470257
13,cloudy,70.1,48.0,17.0,2011,December,Saturday,7.96311205897929
5,clear,88.7,68.0,0.0,2012,June,Sunday,5.0106352940962555
13,cloudy,85.3,63.0,0.0,2011,December,Thursday,7.7488913372555315
20,clear,83.6,62.0,17.0,2011,April,Wednesday,7.37650812632622
10,clear,103.9,69.0,19.0,2011,August,Monday,7.319202458767849
10,clear,73.5,53.0,20.0,2011,December,Thursday,7.064759027791802
22,cloudy,92.1,94.0,22.0,2011,September,Tuesday,6.968850378341948
13,light snow/rain,71.8,81.0,22.0,2011,February,Monday,7.0630481633881725
15,light snow/rain,98.9,94.0,7.0,2011,September,Wednesday,6.597145701886651
20,clear,65.0,55.00000000000001,7.0,2011,December,Sunday,6.777646593635117
7,light snow/rain,78.5,76.0,0.0,2011,December,Saturday,5.3230099791384085
15,cloudy,92.1,94.0,11.0,2011,May,Saturday,8.12651816878071
6,light snow/rain,93.8,84.0,0.0,2012,May,Wednesday,7.3395376954076745
23,light snow/rain,59.9,64.0,15.0,2012,January,Friday,6.16541785423142
2,clear,75.2,76.0,9.0,2011,November,Thursday,4.406719247264253
17,clear,93.8,60.0,11.0,2012,April,Monday,9.046290859969677
19,clear,80.2,37.0,24.0,2011,November,Friday,7.808729306744399
23,clear,83.6,67.0,15.0,2011,September,Thursday,6.74993119378857
0,clear,73.5,66.0,15.0,2012,February,Wednesday,5.631211781821365
9,clear,109.0,57.99999999999999,9.0,2011,July,Tuesday,7.881559917056899
23,clear,97.2,40.0,22.0,2011,April,Wednesday,7.027314514039777
19,clear,95.5,60.0,9.0,2011,May,Thursday,8.504918160540624
23,clear,75.2,76.0,7.0,2011,November,Thursday,5.556828061699537
6,cloudy,66.7,85.0,7.0,2011,March,Wednesday,6.416732282512326
19,cloudy,66.7,75.0,9.0,2011,January,Friday,7.022868086082641
15,cloudy,115.8,46.0,19.0,2011,May,Thursday,7.37650812632622
21,light snow/rain,100.5,78.0,11.0,2012,May,Thursday,8.13505390861157
3,clear,76.9,71.0,13.0,2011,March,Friday,4.060443010546419
4,cloudy,71.8,45.0,19.0,2012,November,Thursday,4.859812404361672
12,light snow/rain,90.4,94.0,15.0,2012,March,Saturday,7.607878073278507
7,clear,53.2,53.0,13.0,2012,February,Sunday,5.438079308923196
5,clear,88.7,100.0,7.0,2011,May,Sunday,4.330733340286331
19,clear,92.1,43.0,9.0,2011,April,Saturday,8.32579052588609
21,cloudy,71.8,93.0,17.0,2011,April,Friday,6.461468176353717
22,clear,78.5,62.0,15.0,2011,May,Wednesday,7.007600613951853
17,clear,112.4,59.0,15.0,2011,July,Wednesday,8.892199092039693
14,clear,71.8,36.0,31.0,2012,December,Sunday,7.521859252201629
8,light snow/rain,65.0,93.0,9.0,2012,February,Saturday,6.917705609835305
5,clear,78.5,66.0,11.0,2011,March,Friday,4.795790545596741
21,clear,85.3,67.0,31.0,2012,January,Tuesday,7.7437032581737535
12,light snow/rain,95.5,53.0,15.0,2011,October,Wednesday,7.734121303328305
1,clear,103.9,79.0,15.0,2011,August,Sunday,6.920671504248683
11,clear,102.2,69.0,9.0,2012,June,Tuesday,7.882314918980268
20,clear,68.4,37.0,31.0,2012,March,Monday,7.7336835707759
2,clear,102.2,50.0,6.0,2012,June,Thursday,5.062595033026967
0,clear,76.9,87.0,0.0,2011,October,Sunday,6.90875477931522
10,clear,88.7,39.0,19.0,2011,May,Thursday,7.301822342137932
9,cloudy,98.9,69.0,13.0,2012,May,Wednesday,8.249575150000199
15,clear,81.9,20.0,0.0,2012,March,Tuesday,7.762170607138205
6,clear,88.7,77.0,20.0,2012,May,Tuesday,7.653020413804189
8,cloudy,75.2,76.0,13.0,2011,October,Sunday,6.612041034833092
16,clear,105.6,37.0,28.0,2011,June,Monday,8.25582842728183
18,cloudy,102.2,69.0,24.0,2012,May,Saturday,8.456806041401142
7,clear,68.4,81.0,7.0,2011,November,Wednesday,8.201111644442758
12,cloudy,93.8,60.0,30.0,2012,March,Thursday,8.040768994367578
19,clear,78.5,76.0,0.0,2011,December,Sunday,7.67786350067821
23,cloudy,93.8,78.0,9.0,2012,March,Monday,6.480044561926653
19,clear,76.9,66.0,11.0,2012,November,Sunday,7.874739125171811
5,clear,80.2,62.0,17.0,2011,April,Monday,4.442651256490317
9,clear,85.3,72.0,19.0,2011,November,Sunday,7.179307969504034
10,cloudy,92.1,77.0,15.0,2011,May,Monday,7.110696122978827
8,cloudy,105.6,79.0,13.0,2011,July,Thursday,8.629271094821588
12,clear,98.9,46.0,22.0,2012,October,Sunday,8.717027173294824
11,cloudy,63.3,44.0,30.0,2011,January,Thursday,6.126869184114185
9,cloudy,87.0,67.0,22.0,2011,November,Monday,7.956476798036782
16,cloudy,105.6,45.0,6.0,2011,October,Monday,8.367764677924308
16,clear,117.5,56.00000000000001,0.0,2011,July,Wednesday,7.957877358489813
11,clear,117.5,39.0,11.0,2011,July,Wednesday,7.505492274737424
20,clear,114.1,63.0,9.0,2011,June,Wednesday,8.104703468371108
8,clear,92.1,73.0,9.0,2012,September,Friday,9.175645402179295
5,clear,97.2,64.0,0.0,2011,June,Sunday,4.955827057601261
6,clear,61.6,51.0,7.0,2012,March,Tuesday,7.177782416195197
0,clear,98.9,83.0,7.0,2012,August,Wednesday,6.4967749901858625
18,clear,97.2,100.0,0.0,2011,September,Friday,7.990576881743923
23,clear,85.3,41.0,13.0,2011,May,Thursday,7.2456550675945355
19,clear,88.7,72.0,13.0,2012,October,Wednesday,8.765302488748196
7,clear,65.0,51.0,20.0,2012,December,Thursday,8.519390774959724
5,cloudy,102.2,94.0,0.0,2012,August,Thursday,6.218600119691729
17,cloudy,81.9,66.0,17.0,2012,October,Monday,8.695004592732307
2,clear,73.5,66.0,0.0,2012,December,Thursday,4.51085950651685
1,cloudy,66.7,93.0,7.0,2012,February,Sunday,6.450470422144176
0,clear,83.6,24.0,15.0,2012,April,Sunday,6.891625897052253
21,clear,93.8,37.0,19.0,2011,April,Monday,7.518607216815252
1,clear,100.5,56.99999999999999,11.0,2012,April,Tuesday,4.653960350157523
14,clear,102.2,39.0,28.0,2012,October,Sunday,8.784162222270476
8,clear,66.7,70.0,15.0,2011,February,Thursday,8.07775756373692
13,cloudy,80.2,87.0,11.0,2012,December,Saturday,8.736489351001554
19,clear,115.8,52.0,11.0,2012,July,Monday,9.006509131694346
5,clear,85.3,63.0,0.0,2012,September,Monday,6.156978985585555
1,clear,75.2,39.0,19.0,2012,April,Wednesday,4.90527477843843
6,clear,75.2,46.0,20.0,2011,February,Monday,5.808142489980444
7,clear,71.8,89.0,6.0,2012,November,Sunday,6.697034247666484
23,light snow/rain,73.5,90.0,0.0,2011,March,Wednesday,5.780743515792329
6,clear,83.6,77.0,15.0,2012,September,Tuesday,7.818027938530729
2,clear,78.5,62.0,7.0,2011,May,Friday,5.298317366548036
22,clear,105.6,79.0,13.0,2011,July,Wednesday,7.710653323501202
9,clear,92.1,60.0,19.0,2012,October,Wednesday,8.423541635334782
18,clear,63.3,40.0,6.0,2011,January,Friday,7.346010209913293
0,cloudy,102.2,69.0,0.0,2012,August,Friday,7.156176637480615
1,cloudy,66.7,87.0,9.0,2012,February,Thursday,4.955827057601261
3,cloudy,87.0,55.00000000000001,6.0,2012,April,Thursday,4.248495242049359
4,clear,73.5,53.0,24.0,2012,November,Friday,5.187385805840755
16,clear,103.9,41.0,13.0,2011,June,Tuesday,8.289288323000317
7,clear,54.9,54.0,13.0,2012,February,Monday,7.8383433155571165
16,clear,75.2,25.0,0.0,2011,February,Wednesday,7.033506484287697
7,clear,80.2,87.0,0.0,2012,November,Monday,8.112227958349724
23,clear,103.9,61.0,15.0,2011,July,Saturday,7.505492274737424
14,light snow/rain,76.9,62.0,30.0,2012,April,Monday,7.251344983372214
16,clear,73.5,49.0,31.0,2011,February,Friday,7.136483208590247
21,clear,81.9,47.0,19.0,2011,November,Saturday,7.29776828253138
19,clear,73.5,49.0,13.0,2012,January,Sunday,7.249925536717988
15,clear,97.2,38.0,7.0,2011,April,Thursday,7.559038255443384
10,light snow/rain,88.7,82.0,28.0,2011,April,Tuesday,6.182084906716632
1,clear,78.5,46.0,15.0,2012,April,Tuesday,4.955827057601261
21,cloudy,76.9,50.0,7.0,2012,February,Tuesday,7.237778191923443
17,clear,71.8,24.0,0.0,2011,February,Friday,7.878155336503324
18,light snow/rain,75.2,87.0,9.0,2012,February,Thursday,8.421562960400987
7,cloudy,80.2,82.0,28.0,2011,April,Saturday,5.529429087511423
21,cloudy,71.8,52.0,17.0,2011,March,Friday,6.444131256700441
23,clear,97.2,78.0,0.0,2012,May,Tuesday,7.0431599159883405
16,clear,115.8,24.0,30.0,2012,June,Wednesday,8.468002947225466
23,light snow/rain,105.6,84.0,19.0,2011,August,Saturday,7.117205503164344
9,clear,80.2,87.0,6.0,2012,December,Tuesday,8.32457884513685
23,clear,102.2,74.0,7.0,2011,August,Thursday,7.360739903058278
21,clear,80.2,35.0,24.0,2011,February,Sunday,6.432940092739179
21,clear,107.3,48.0,15.0,2012,July,Thursday,8.432070937999402
9,clear,110.7,57.99999999999999,11.0,2011,June,Wednesday,7.793999089503996
9,cloudy,98.9,94.0,17.0,2011,May,Sunday,7.332369205929062
21,clear,107.3,57.99999999999999,15.0,2012,July,Wednesday,8.449342524508063
17,clear,65.0,41.0,11.0,2011,January,Friday,7.623153068476902
10,cloudy,102.2,61.0,17.0,2011,June,Thursday,7.292337176173877
0,clear,81.9,67.0,6.0,2011,May,Sunday,7.036148493750536
8,clear,103.9,89.0,6.0,2012,September,Sunday,7.30854279753919
3,cloudy,71.8,36.0,15.0,2012,February,Sunday,5.147494476813453
2,clear,71.8,81.0,7.0,2011,November,Saturday,5.631211781821365
9,light snow/rain,83.6,100.0,17.0,2011,December,Wednesday,6.717804695023691
17,light snow/rain,80.2,100.0,20.0,2011,February,Monday,6.927557906278317
2,clear,115.8,52.0,0.0,2011,July,Saturday,6.573680166960646
12,clear,117.5,49.0,9.0,2012,July,Monday,7.868254265520613
3,light snow/rain,85.3,94.0,26.0,2012,December,Friday,3.7376696182833684
21,clear,61.6,74.0,6.0,2011,January,Saturday,6.135564891081739
19,clear,107.3,48.0,19.0,2011,June,Saturday,8.329658067569396
11,cloudy,110.7,62.0,0.0,2011,August,Friday,7.786136437783072
17,clear,109.0,66.0,15.0,2012,July,Sunday,8.716699572964293
14,clear,63.3,32.0,24.0,2012,January,Sunday,7.739359202689098
14,cloudy,65.0,35.0,20.0,2012,January,Friday,7.27655640271871
19,clear,68.4,56.00000000000001,7.0,2011,December,Thursday,7.9868449011613825
16,clear,110.7,52.0,19.0,2011,September,Wednesday,8.126813720726114
13,light snow/rain,90.4,94.0,17.0,2012,March,Saturday,7.684324067681155
16,clear,66.7,60.0,11.0,2011,January,Saturday,7.153833801578843
17,cloudy,109.0,37.0,28.0,2011,April,Wednesday,8.595449689382004
22,clear,110.7,66.0,15.0,2011,July,Monday,7.3783837129967145
0,cloudy,90.4,77.0,13.0,2011,October,Wednesday,5.921578419643816
18,clear,90.4,29.0,24.0,2011,April,Wednesday,8.285513309079741
19,clear,115.8,59.0,13.0,2011,July,Thursday,8.284756593190435
8,clear,58.2,86.0,9.0,2011,February,Saturday,5.929589143389895
11,clear,80.2,50.0,13.0,2012,November,Wednesday,7.964155718840937
19,clear,114.1,55.00000000000001,20.0,2012,May,Monday,8.35490952835879
14,light snow/rain,71.8,81.0,24.0,2012,October,Tuesday,7.368970402194793
14,cloudy,73.5,39.0,30.0,2012,December,Friday,7.9105906122564775
1,clear,103.9,83.0,11.0,2012,August,Friday,5.908082938168931
20,clear,68.4,33.0,7.0,2011,February,Tuesday,7.163946684342547
6,cloudy,98.9,94.0,7.0,2011,September,Tuesday,7.357556200910353
16,cloudy,92.1,42.0,24.0,2011,April,Friday,8.16961956172385
19,clear,90.4,20.0,24.0,2012,April,Tuesday,8.68609172787805
7,clear,92.1,73.0,9.0,2011,May,Saturday,6.2166061010848646
23,clear,102.2,50.0,26.0,2012,April,Sunday,6.928537818164665
